address,address_name,id,name,point,rubrics,type,address_comment,full_name,purpose_name,_collected_at,lat,lon,cluster
"{'building_id': '5348660212707317', 'building_name': None, 'components': array([{'number': '16 лит А', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","Стачек проспект, 16 лит А",5348552840431639,"Детский сад №36, детский сад комбинированного вида","{'lat': 59.897101, 'lon': 30.279706}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,"21Н помещение; 1, 2 этаж",,,2025-11-25 15:28:58.445498,59.897101,30.279706,2
"{'building_id': '5348660212707317', 'building_name': None, 'components': array([{'number': '16 лит А', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198095'}","Стачек проспект, 16 лит А",70000001040712845,"Детский сад №36, детский сад комбинированного вида","{'lat': 59.89708, 'lon': 30.278466}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,20Н помещение,,,2025-11-25 15:28:58.445498,59.89708,30.278466,2
"{'building_id': '5348660212686150', 'building_name': None, 'components': array([{'number': '8', 'street': 'Огородный переулок', 'street_id': '5348763291889237', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198097'}","Огородный переулок, 8",70000001041380330,"Детский сад №1, детский сад с приоритетным осуществлением деятельности по художественно-эстетическому развитию детей","{'lat': 59.886536, 'lon': 30.273114}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, Огородный переулок, 8","Детский сад, ясли",2025-11-25 15:28:58.445498,59.886536,30.273114,2
"{'building_id': '5348660212721053', 'building_name': None, 'components': array([{'number': '26 к2', 'street': 'проспект Маршала Жукова', 'street_id': '5348763291878019', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198303'}","проспект Маршала Жукова, 26 к2",5348552838604375,Детский сад №65,"{'lat': 59.858393, 'lon': 30.234004}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, проспект Маршала Жукова, 26 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.858393,30.234004,2
"{'building_id': '5348660212721051', 'building_name': None, 'components': array([{'number': '10 к2', 'street': 'улица Маршала Казакова', 'street_id': '5348763291878103', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198302'}","улица Маршала Казакова, 10 к2",5348552838656937,"Детский сад №55, детский сад компенсирующего вида","{'lat': 59.858347, 'lon': 30.243805}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, улица Маршала Казакова, 10 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.858347,30.243805,2
"{'building_id': '5348660212720544', 'building_name': None, 'components': array([{'number': '89 к2', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198302'}","Стачек проспект, 89 к2",5348552838604262,Детский сад №45,"{'lat': 59.861047, 'lon': 30.251581}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, Стачек проспект, 89 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.861047,30.251581,2
"{'building_id': '5348660212687208', 'building_name': None, 'components': array([{'number': '5 к2', 'street': 'улица Маршала Казакова', 'street_id': '5348763291878103', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198302'}","улица Маршала Казакова, 5 к2",5348552840336850,Детский сад №53,"{'lat': 59.860863, 'lon': 30.243289}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,1-2 этаж,"Санкт-Петербург, улица Маршала Казакова, 5 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.860863,30.243289,2
"{'building_id': '5348660212721052', 'building_name': None, 'components': array([{'number': '105 к3', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198303'}","Стачек проспект, 105 к3",5348552838604328,Детский сад №57,"{'lat': 59.856139, 'lon': 30.237113}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, Стачек проспект, 105 к3","Детский сад, ясли",2025-11-25 15:28:58.445498,59.856139,30.237113,2
"{'building_id': '5348660212721070', 'building_name': None, 'components': array([{'number': '107 к2', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198303'}","Стачек проспект, 107 к2",5348552838656938,Детский сад №56,"{'lat': 59.854317, 'lon': 30.235875}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, Стачек проспект, 107 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.854317,30.235875,2
"{'building_id': '5348660212721056', 'building_name': None, 'components': array([{'number': '32 к2', 'street': 'проспект Маршала Жукова', 'street_id': '5348763291878019', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198303'}","проспект Маршала Жукова, 32 к2",5348552838602380,Детский сад №18,"{'lat': 59.854875, 'lon': 30.228905}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,1-2 этаж,"Санкт-Петербург, проспект Маршала Жукова, 32 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.854875,30.228905,2
"{'building_id': '5348660212720541', 'building_name': None, 'components': array([{'number': '85 к2', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198302'}","Стачек проспект, 85 к2",5348552838604337,Детский сад №58,"{'lat': 59.861685, 'lon': 30.25285}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,1-2 этаж,"Санкт-Петербург, Стачек проспект, 85 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.861685,30.25285,2
"{'building_id': '5348660212719644', 'building_name': None, 'components': array([{'number': '8 к3', 'street': 'Морской Пехоты', 'street_id': '5348763291878082', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198302'}","Морской Пехоты, 8 к3",5348552838670503,"Альтернатива, центр дошкольного развития","{'lat': 59.861556, 'lon': 30.246463}","[{'alias': 'chastnye_detskie_sady', 'id': '110405', 'kind': 'primary', 'name': 'Частные детские сады', 'parent_id': '6', 'short_id': 110405}
 {'alias': 'centry_rannego_razvitiya_detejj', 'id': '5683', 'kind': 'additional', 'name': 'Центры раннего развития детей', 'parent_id': '6', 'short_id': 5683}]",branch,1 этаж,,,2025-11-25 15:28:58.445498,59.861556,30.246463,2
"{'building_id': '70030077042952145', 'building_name': None, 'components': array([{'number': '105 к2 лит Ж', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198303'}","Стачек проспект, 105 к2 лит Ж",70000001043352457,"Эники-Беники, домашний ясли-сад","{'lat': 59.857203, 'lon': 30.237412}","[{'alias': 'chastnye_detskie_sady', 'id': '110405', 'kind': 'primary', 'name': 'Частные детские сады', 'parent_id': '6', 'short_id': 110405}]",branch,2 этаж,,,2025-11-25 15:28:58.445498,59.857203,30.237412,2
"{'building_id': '5348660212708666', 'building_name': None, 'components': array([{'number': '9 к1', 'street': 'улица Васи Алексеева', 'street_id': '5348763291877841', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198188'}","улица Васи Алексеева, 9 к1",5348553838484794,"Монблан, детский развивающий центр","{'lat': 59.877102, 'lon': 30.268875}","[{'alias': 'chastnye_detskie_sady', 'id': '110405', 'kind': 'primary', 'name': 'Частные детские сады', 'parent_id': '6', 'short_id': 110405}
 {'alias': 'centry_rannego_razvitiya_detejj', 'id': '5683', 'kind': 'additional', 'name': 'Центры раннего развития детей', 'parent_id': '6', 'short_id': 5683}
 {'alias': 'kursy_tvorchestva_dlya_detejj', 'id': '13789', 'kind': 'additional', 'name': 'Курсы творчества для детей', 'parent_id': '2', 'short_id': 13789}
 {'alias': 'sportivnye_sekcii', 'id': '51256', 'kind': 'additional', 'name': 'Спортивные секции', 'parent_id': '8', 'short_id': 51256}
 {'alias': 'logoped', 'id': '10446', 'kind': 'additional', 'name': 'Логопед', 'parent_id': '5', 'short_id': 10446}]",branch,"цокольный, 1 этаж",,,2025-11-25 15:28:58.445498,59.877102,30.268875,2
"{'building_id': '5348660212687062', 'building_name': None, 'components': array([{'number': '10', 'street': 'Автовская улица', 'street_id': '5348763291877856', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198096'}","Автовская улица, 10",5348552838604409,Детский сад №72,"{'lat': 59.867585, 'lon': 30.265648}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, Автовская улица, 10","Детский сад, ясли",2025-11-25 15:28:58.445498,59.867585,30.265648,2
"{'building_id': '5348660212686291', 'building_name': None, 'components': array([{'number': '35', 'street': 'улица Зайцева', 'street_id': '5348763291877861', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198188'}","улица Зайцева, 35",5348552838604461,Детский сад №409,"{'lat': 59.878379, 'lon': 30.274644}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,,"Санкт-Петербург, улица Зайцева, 35","Детский сад, ясли",2025-11-25 15:28:58.445498,59.878379,30.274644,2
"{'building_id': '5348660212686781', 'building_name': None, 'components': array([{'number': '17', 'street': 'Краснопутиловская улица', 'street_id': '5348763291877741', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198152'}","Краснопутиловская улица, 17",5348552838604400,Детский сад №71,"{'lat': 59.87113, 'lon': 30.265982}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,1-2 этаж,"Санкт-Петербург, Краснопутиловская улица, 17","Детский сад, ясли",2025-11-25 15:28:58.445498,59.87113,30.265982,2
"{'building_id': '5348660212709200', 'building_name': None, 'components': array([{'number': '82 к2', 'street': 'Стачек проспект', 'street_id': '5348763291877487', 'type': 'street_number'}],
      dtype=object), 'landmark_name': None, 'postcode': '198096'}","Стачек проспект, 82 к2",5348552838604439,Детский сад №196,"{'lat': 59.872121, 'lon': 30.260982}","[{'alias': 'detskie_sady', 'id': '237', 'kind': 'primary', 'name': 'Детские сады', 'parent_id': '6', 'short_id': 237}]",branch,1-2 этаж,"Санкт-Петербург, Стачек проспект, 82 к2","Детский сад, ясли",2025-11-25 15:28:58.445498,59.872121,30.260982,2
